date_issued,author,title,description,link,page,issue
1978/01/30,Donald Barthelme,The Abduction From The Seraglio,,https://newyorker.com/magazine/1978/01/30/the-abduction-from-the-seraglio,269,"January 30, 1978 Issue"
1978/01/30,J. F. Powers,The Hair Shirt,,https://newyorker.com/magazine/1978/01/30/the-hair-shirt,269,"January 30, 1978 Issue"
1978/01/23,Robert Hemenway,The Border,,https://newyorker.com/magazine/1978/01/23/the-border,270,"January 23, 1978 Issue"
1978/01/23,Paul W. Wales,Mom Gets Lost,,https://newyorker.com/magazine/1978/01/23/mom-gets-lost,270,"January 23, 1978 Issue"
1978/01/16,Saul Steinberg,Postcards,,https://newyorker.com/magazine/1978/01/16/postcards,270,"January 16, 1978 Issue"
1978/01/16,Emily Hahn,Moving Day in Jackson Heights,,https://newyorker.com/magazine/1978/01/16/moving-day-in-jackson-heights,270,"January 16, 1978 Issue"
1978/01/16,Marian Thurm,Secrets,,https://newyorker.com/magazine/1978/01/16/secrets-2,270,"January 16, 1978 Issue"
1978/01/09,John Falsey,Bachelors,,https://newyorker.com/magazine/1978/01/09/bachelors,270,"January 9, 1978 Issue"
1978/01/09,James McCourt,"Kaye Wayfaring in ""Avenged""",,https://newyorker.com/magazine/1978/01/09/kaye-wayfaring-in-avenged,270,"January 9, 1978 Issue"
1978/01/02,Bruno Schulz,Father's Last Escape,,https://newyorker.com/magazine/1978/01/02/fathers-last-escape,270,"January 2, 1978 Issue"
1978/01/02,S. J. Perelman,Meanness Rising from the Suds,,https://newyorker.com/magazine/1978/01/02/meanness-rising-from-the-suds,270,"January 2, 1978 Issue"
1977/12/26,Daniel Asa Rose,Small Family With Rooster,,https://newyorker.com/magazine/1977/12/26/small-family-with-rooster,270,"December 26, 1977 Issue"
1977/12/26,Donald Barthelme,Tales of the Swedish Army,,https://newyorker.com/magazine/1977/12/26/tales-of-the-swedish-army,271,"December 26, 1977 Issue"
1977/12/19,John Rolfe Gardiner,A Prior Claim,,https://newyorker.com/magazine/1977/12/19/a-prior-claim,271,"December 19, 1977 Issue"
1977/12/19,Sylvia Townsend Warner,Flora,,https://newyorker.com/magazine/1977/12/19/flora,271,"December 19, 1977 Issue"
1977/12/12,Bruno Schulz,Sanatorium Under the Sign of the Hourglass,,https://newyorker.com/magazine/1977/12/12/sanatorium-under-the-sign-of-the-hourglass,271,"December 12, 1977 Issue"
1977/12/12,Charles Portis,Your Action Line,,https://newyorker.com/magazine/1977/12/12/your-action-line,271,"December 12, 1977 Issue"
1977/12/05,George W. S. Trow,Gerry Plume Does Her Own Commercials,,https://newyorker.com/magazine/1977/12/05/gerry-plume-does-her-own-commercials,271,"December 5, 1977 Issue"
1977/12/05,Peter Marsh,Our Last Breakfast on Saint Augustine's Farm,,https://newyorker.com/magazine/1977/12/05/our-last-breakfast-on-saint-augustines-farm,271,"December 5, 1977 Issue"
1977/11/28,V. S. Pritchett,A Family Man,,https://newyorker.com/magazine/1977/11/28/a-family-man,271,"November 28, 1977 Issue"
1977/11/28,Ian Frazier,The Sandy Frazier Dream Team,,https://newyorker.com/magazine/1977/11/28/the-sandy-frazier-dream-team,271,"November 28, 1977 Issue"
1977/11/21,Woody Allen,The Condemned,,https://newyorker.com/magazine/1977/11/21/the-condemned,271,"November 21, 1977 Issue"
1977/11/14,Bruno Schulz,Loneliness,,https://newyorker.com/magazine/1977/11/14/loneliness-2,272,"November 14, 1977 Issue"
1977/11/14,C. A. Whitney,Jim,,https://newyorker.com/magazine/1977/11/14/jim-2,272,"November 14, 1977 Issue"
1977/11/14,Leslie Norris,In the West Country,,https://newyorker.com/magazine/1977/11/14/in-the-west-country,272,"November 14, 1977 Issue"
1977/11/07,Peter Handke,The Left-Handed Woman,,https://newyorker.com/magazine/1977/11/07/the-left-handed-woman,272,"November 7, 1977 Issue"
1977/11/07,Marshall Brickman,A Short History of Deedle,,https://newyorker.com/magazine/1977/11/07/a-short-history-of-deedle,272,"November 7, 1977 Issue"
1977/10/31,Susan Sontag,Unguided Tour,,https://newyorker.com/magazine/1977/10/31/unguided-tour,272,"October 31, 1977 Issue"
1977/10/24,Donald Barthelme,The Crisis,,https://newyorker.com/magazine/1977/10/24/the-crisis,272,"October 24, 1977 Issue"
1977/10/24,Arturo Vivante,Osage Orange,,https://newyorker.com/magazine/1977/10/24/osage-orange,272,"October 24, 1977 Issue"
1977/10/24,S. J. Perelman,Scram! You Made the Pants Too Short,,https://newyorker.com/magazine/1977/10/24/scram-you-made-the-pants-too-short,272,"October 24, 1977 Issue"
1977/10/17,Berry Morgan,The Christmas Bush,,https://newyorker.com/magazine/1977/10/17/the-christmas-bush,272,"October 17, 1977 Issue"
1977/10/17,Isaac Bashevis Singer,The Boy Knows the Truth,,https://newyorker.com/magazine/1977/10/17/the-boy-knows-the-truth,273,"October 17, 1977 Issue"
1977/10/10,Alice Adams,The Girl Across the Room,,https://newyorker.com/magazine/1977/10/10/the-girl-across-the-room,273,"October 10, 1977 Issue"
1977/10/10,Leslie Norris,A Flight of Geese,,https://newyorker.com/magazine/1977/10/10/a-flight-of-geese,273,"October 10, 1977 Issue"
1977/10/10,Daniel Menaker,Health Department Lists Restaurant Violations,,https://newyorker.com/magazine/1977/10/10/health-department-lists-restaurant-violations,273,"October 10, 1977 Issue"
1977/10/03,George W. S. Trow,Bobby Bison's Energy Budget For The Eighties,,https://newyorker.com/magazine/1977/10/03/bobby-bisons-energy-budget-for-the-eighties,273,"October 3, 1977 Issue"
1977/10/03,John F. Murray,O'Phelan Drinking,,https://newyorker.com/magazine/1977/10/03/ophelan-drinking,273,"October 3, 1977 Issue"
1977/09/26,S. J. Perelman,Methinks the Lady Doth Propel Too Much,,https://newyorker.com/magazine/1977/09/26/methinks-the-lady-doth-propel-too-much,273,"September 26, 1977 Issue"
1977/09/19,John Updike,Guilt-Gems,,https://newyorker.com/magazine/1977/09/19/guilt-gems,273,"September 19, 1977 Issue"
1977/09/19,Guillermo Cabrera Infante,Revelations of a List-Maker,,https://newyorker.com/magazine/1977/09/19/revelations-of-a-list-maker,273,"September 19, 1977 Issue"
1977/09/12,Ian Frazier,The End of Bob's Bob House,,https://newyorker.com/magazine/1977/09/12/the-end-of-bobs-bob-house,273,"September 12, 1977 Issue"
1977/09/12,William Trevor,Torridge,,https://newyorker.com/magazine/1977/09/12/torridge,274,"September 12, 1977 Issue"
1977/09/05,H. F. Ellis,Autobiographer Manque,,https://newyorker.com/magazine/1977/09/05/autobiographer-manque,274,"September 5, 1977 Issue"
1977/09/05,Laura Furman,Real Estate,,https://newyorker.com/magazine/1977/09/05/real-estate-3,274,"September 5, 1977 Issue"
1977/08/29,Isaac Bashevis Singer,Two Weddings and One Divorce,,https://newyorker.com/magazine/1977/08/29/two-weddings-and-one-divorce,274,"August 29, 1977 Issue"
1977/08/29,John Rolfe Gardiner,Going On Like This,,https://newyorker.com/magazine/1977/08/29/going-on-like-this,274,"August 29, 1977 Issue"
1977/08/22,Mary Robison,Doctor's Sons,,https://newyorker.com/magazine/1977/08/22/doctors-sons,274,"August 22, 1977 Issue"
1977/08/22,John McGahern,Sierra Leone,,https://newyorker.com/magazine/1977/08/22/sierra-leone,274,"August 22, 1977 Issue"
1977/08/22,Donald Barthelme,Cortez and Montezuma,,https://newyorker.com/magazine/1977/08/22/cortez-and-montezuma,274,"August 22, 1977 Issue"
1977/08/15,Jorge Luis Borges,The Night of the Gifts,,https://newyorker.com/magazine/1977/08/15/the-night-of-the-gifts,274,"August 15, 1977 Issue"
1977/08/15,Elizabeth Cullinan,A Good Loser,,https://newyorker.com/magazine/1977/08/15/a-good-loser,274,"August 15, 1977 Issue"
1977/08/08,Berry Morgan,The Headrag,,https://newyorker.com/magazine/1977/08/08/the-headrag,275,"August 8, 1977 Issue"
1977/08/08,Peter Marsh,By the Yellow Lake,,https://newyorker.com/magazine/1977/08/08/by-the-yellow-lake,275,"August 8, 1977 Issue"
1977/08/01,Ian Frazier,A Good Explanation (A Con Ed Customer's Account Of Why The Lights Went Out),,https://newyorker.com/magazine/1977/08/01/a-good-explanation-a-con-ed-customers-account-of-why-the-lights-went-out,275,"August 1, 1977 Issue"
1977/08/01,Jorge Luis Borges,Undr,,https://newyorker.com/magazine/1977/08/01/undr,275,"August 1, 1977 Issue"
1977/08/01,Alice Adams,Beautiful Girl,,https://newyorker.com/magazine/1977/08/01/beautiful-girl,275,"August 1, 1977 Issue"
1977/07/18,Lou Myers,A Summer With No End,,https://newyorker.com/magazine/1977/07/18/a-summer-with-no-end,275,"July 18, 1977 Issue"
1977/07/18,James McConkey,Fireflies,,https://newyorker.com/magazine/1977/07/18/fireflies-2,275,"July 18, 1977 Issue"
1977/07/11,Jorge Luis Borges,Avelino Arredondo,,https://newyorker.com/magazine/1977/07/11/avelino-arredondo,275,"July 11, 1977 Issue"
1977/07/11,Sybil Claiborne,Okinawa's Wife,,https://newyorker.com/magazine/1977/07/11/okinawas-wife,275,"July 11, 1977 Issue"
1977/07/04,Ann Beattie,Distant Music,,https://newyorker.com/magazine/1977/07/04/distant-music-2,275,"July 4, 1977 Issue"
1977/07/04,George W. S. Trow,Mrs. Armand Beef Likes To Entertain,,https://newyorker.com/magazine/1977/07/04/mrs-armand-beef-likes-to-entertain,276,"July 4, 1977 Issue"
1977/06/27,Alice Munro,The Beggar Maid,,https://newyorker.com/magazine/1977/06/27/the-beggar-maid,276,"June 27, 1977 Issue"
1977/06/27,S. J. Perelman,All Precincts Beware - Paper Tigress Loose!,,https://newyorker.com/magazine/1977/06/27/all-precincts-beware-paper-tigress-loose,276,"June 27, 1977 Issue"
1977/06/20,Mavis Gallant,The Doctor,,https://newyorker.com/magazine/1977/06/20/the-doctor-2,276,"June 20, 1977 Issue"
1977/06/20,Mary A. Robison,Sisters,,https://newyorker.com/magazine/1977/06/20/sisters-2,276,"June 20, 1977 Issue"
1977/06/13,John Updike,The Egg Race,,https://newyorker.com/magazine/1977/06/13/the-egg-race,276,"June 13, 1977 Issue"
1977/06/13,Woody Allen,The UFO Menace,,https://newyorker.com/magazine/1977/06/13/the-ufo-menace,276,"June 13, 1977 Issue"
1977/06/06,Jorge Luis Borges,The Mirror And The Mask,,https://newyorker.com/magazine/1977/06/06/the-mirror-and-the-mask,276,"June 6, 1977 Issue"
1977/06/06,Sylvia Townsend Warner,A Widow's Quilt,,https://newyorker.com/magazine/1977/06/06/a-widows-quilt,276,"June 6, 1977 Issue"
1977/05/30,Laurie Colwin,A Girl Skating,,https://newyorker.com/magazine/1977/05/30/a-girl-skating,276,"May 30, 1977 Issue"
1977/05/30,Garrison Keillor,Don: The True Story of a Young Person,,https://newyorker.com/magazine/1977/05/30/don-the-true-story-of-a-young-person,277,"May 30, 1977 Issue"
1977/05/23,Isaac Bashevis Singer,Elka and Meir,,https://newyorker.com/magazine/1977/05/23/elka-and-meir,277,"May 23, 1977 Issue"
1977/05/23,S. J. Perelman,"To Yearn Is Subhuman, To Forestall Divine",,https://newyorker.com/magazine/1977/05/23/to-yearn-is-subhuman-to-forestall-divine,277,"May 23, 1977 Issue"
1977/05/16,James Kaplan,Love and Painting,,https://newyorker.com/magazine/1977/05/16/love-and-painting,277,"May 16, 1977 Issue"
1977/05/16,W. S. Merwin,Harbor,,https://newyorker.com/magazine/1977/05/16/harbor,277,"May 16, 1977 Issue"
1977/05/09,Cynthia Ozick,"Puttermesser: Her Work History, Her Ancestry, Her Afterlife",,https://newyorker.com/magazine/1977/05/09/puttermesser-her-work-history-her-ancestry-her-afterlife,277,"May 9, 1977 Issue"
1977/05/09,George W. S. Trow,I Embrace the New Candor,,https://newyorker.com/magazine/1977/05/09/i-embrace-the-new-candor,277,"May 9, 1977 Issue"
1977/05/02,Woody Allen,The Kugelmass Episode,,https://newyorker.com/magazine/1977/05/02/the-kugelmass-episode,277,"May 2, 1977 Issue"
1977/05/02,Penelope Gilliatt,Fleeced,,https://newyorker.com/magazine/1977/05/02/fleeced,277,"May 2, 1977 Issue"
1977/04/25,Bernard Malamud,Dubin's Lives; Part Two,,https://newyorker.com/magazine/1977/04/25/dubins-lives-part-two,277,"April 25, 1977 Issue"
1977/04/25,Donald Barthelme,The Zombies,,https://newyorker.com/magazine/1977/04/25/the-zombies,278,"April 25, 1977 Issue"
1977/04/18,John Carroll,Life On a Farm,,https://newyorker.com/magazine/1977/04/18/life-on-a-farm,278,"April 18, 1977 Issue"
1977/04/18,Bernard Malamud,Dubin's Lives (Part One),,https://newyorker.com/magazine/1977/04/18/dubins-lives-part-one,278,"April 18, 1977 Issue"
1977/04/11,Laura Furman,The Kindness of Strangers,,https://newyorker.com/magazine/1977/04/11/the-kindness-of-strangers,278,"April 11, 1977 Issue"
1977/04/11,James Munves,Black Holes,,https://newyorker.com/magazine/1977/04/11/black-holes,278,"April 11, 1977 Issue"
1977/04/04,John McGahern,The Wine Breath,,https://newyorker.com/magazine/1977/04/04/the-wine-breath,278,"April 4, 1977 Issue"
1977/04/04,John Mort,Orientation,,https://newyorker.com/magazine/1977/04/04/orientation-3,278,"April 4, 1977 Issue"
1977/03/28,F. P. Tullius,The Newest Consciousness,,https://newyorker.com/magazine/1977/03/28/the-newest-consciousness,278,"March 28, 1977 Issue"
1977/03/28,Jane Mankiewicz,"Strategies, Mostly Kind",,https://newyorker.com/magazine/1977/03/28/strategies-mostly-kind,278,"March 28, 1977 Issue"
1977/03/28,W. S. Merwin,The Ford,,https://newyorker.com/magazine/1977/03/28/the-ford,278,"March 28, 1977 Issue"
1977/03/21,Veronica Geng,My Mao,,https://newyorker.com/magazine/1977/03/21/my-mao,279,"March 21, 1977 Issue"
1977/03/21,Mavis Gallant,Potter,,https://newyorker.com/magazine/1977/03/21/potter-2,279,"March 21, 1977 Issue"
1977/03/14,H. F. Ellis,Ancestral Voices,,https://newyorker.com/magazine/1977/03/14/ancestral-voices,279,"March 14, 1977 Issue"
1977/03/14,Alice Munro,Royal Beatings,,https://newyorker.com/magazine/1977/03/14/royal-beatings,279,"March 14, 1977 Issue"
1977/03/07,Arturo Vivante,The Chest,,https://newyorker.com/magazine/1977/03/07/the-chest,279,"March 7, 1977 Issue"
1977/03/07,James Munves,Annual Report,,https://newyorker.com/magazine/1977/03/07/annual-report,279,"March 7, 1977 Issue"
1977/03/07,Laura Furman,Free And Clear,,https://newyorker.com/magazine/1977/03/07/free-and-clear,279,"March 7, 1977 Issue"
1977/02/28,James Kaplan,Vemler's Elm Street Group,,https://newyorker.com/magazine/1977/02/28/vemlers-elm-street-group,279,"February 28, 1977 Issue"
1977/02/28,Anne Tyler,Average Waves in Unprotected Waters,,https://newyorker.com/magazine/1977/02/28/average-waves-in-unprotected-waters,279,"February 28, 1977 Issue"
1977/02/21,John Skow,New Hampshire Buried Under Permacurse,,https://newyorker.com/magazine/1977/02/21/new-hampshire-buried-under-permacurse,279,"February 21, 1977 Issue"
1977/02/21,Donald Barthelme,On The Steps Of The Conservatory,,https://newyorker.com/magazine/1977/02/21/on-the-steps-of-the-conservatory,280,"February 21, 1977 Issue"
1977/02/21,Ann Beattie,Shifting,,https://newyorker.com/magazine/1977/02/21/shifting,280,"February 21, 1977 Issue"
1977/02/14,Hannah Green,Mister Nabakov,,https://newyorker.com/magazine/1977/02/14/mister-nabakov,280,"February 14, 1977 Issue"
1977/02/14,Isaac Bashevis Singer,Yochna and Shmelke,,https://newyorker.com/magazine/1977/02/14/yochna-and-shmelke,280,"February 14, 1977 Issue"
1977/02/07,Peter Taylor,In The Miro District,,https://newyorker.com/magazine/1977/02/07/in-the-miro-district,280,"February 7, 1977 Issue"
1977/02/07,Donald Barthelme,The King of Jazz,,https://newyorker.com/magazine/1977/02/07/the-king-of-jazz,280,"February 7, 1977 Issue"
1977/01/31,Elizabeth Cullinan,Idioms,,https://newyorker.com/magazine/1977/01/31/idioms,280,"January 31, 1977 Issue"
1977/01/31,Sylvia Townsend Warner,Qwertyuiop,,https://newyorker.com/magazine/1977/01/31/qwertyuiop,280,"January 31, 1977 Issue"
1977/01/24,Todd Strasser,"Down! (Journal Notes About The Forthcoming Film ""The Man Who Skateboarded Down 9 West 57th Street"")",,https://newyorker.com/magazine/1977/01/24/down-journal-notes-about-the-forthcoming-film-the-man-who-skateboarded-down-9-west-57th-street,280,"January 24, 1977 Issue"
1977/01/24,Anne Tyler,Holding Things Together,,https://newyorker.com/magazine/1977/01/24/holding-things-together,280,"January 24, 1977 Issue"
1977/01/17,Merritt W. Moseley,News from the China~Watchers,,https://newyorker.com/magazine/1977/01/17/news-from-the-chinawatchers,281,"January 17, 1977 Issue"
1977/01/17,Donald Barthelme,"The Question Party (Variation on a Theme from ""Godey's Lady's Book, 1850)",,https://newyorker.com/magazine/1977/01/17/the-question-party-variation-on-a-theme-from-godeys-ladys-book-1850,281,"January 17, 1977 Issue"
1977/01/10,W. S. Merwin,A Street of Day,,https://newyorker.com/magazine/1977/01/10/a-street-of-day,281,"January 10, 1977 Issue"
1977/01/10,Mark Helprin,The Schreuderspitze,,https://newyorker.com/magazine/1977/01/10/the-schreuderspitze,281,"January 10, 1977 Issue"
1977/01/03,Ann Beattie,Tuesday Night,,https://newyorker.com/magazine/1977/01/03/tuesday-night,281,"January 3, 1977 Issue"
1977/01/03,James McConkey,"Mythology, Art, And The Farming Life",,https://newyorker.com/magazine/1977/01/03/mythology-art-and-the-farming-life,281,"January 3, 1977 Issue"
1976/12/27,S. J. Perelman,Under the Shrinking Royalty the Village Smithy Stands,,https://newyorker.com/magazine/1976/12/27/under-the-shrinking-royalty-the-village-smithy-stands,281,"December 27, 1976 Issue"
1976/12/27,Linda Grace Hoyer,The Papier-Mache Santa Claus,,https://newyorker.com/magazine/1976/12/27/the-papier-mache-santa-claus,281,"December 27, 1976 Issue"
1976/12/20,James Munves,Tales Of Friendliness From The Files Of The American Bankers Association,,https://newyorker.com/magazine/1976/12/20/tales-of-friendliness-from-the-files-of-the-american-bankers-association,281,"December 20, 1976 Issue"
1976/12/20,Isaac Bashevis Singer,Two,,https://newyorker.com/magazine/1976/12/20/two-3,281,"December 20, 1976 Issue"
1976/12/13,Susan Clark,What My Mother Told Me,,https://newyorker.com/magazine/1976/12/13/what-my-mother-told-me,282,"December 13, 1976 Issue"
1976/12/13,John Updike,Domestic Life In America,,https://newyorker.com/magazine/1976/12/13/domestic-life-in-america,282,"December 13, 1976 Issue"
1976/12/06,Ted Walker,Remembered Letters,,https://newyorker.com/magazine/1976/12/06/remembered-letters,282,"December 6, 1976 Issue"
1976/12/06,W. S. Merwin,Three Places,,https://newyorker.com/magazine/1976/12/06/three-places,282,"December 6, 1976 Issue"
1976/11/29,Robert Hemenway,Family Traces,,https://newyorker.com/magazine/1976/11/29/family-traces,282,"November 29, 1976 Issue"
1976/11/29,S. J. Perelman,"Recapture Your Rapture, In One Seedy Session",,https://newyorker.com/magazine/1976/11/29/recapture-your-rapture-in-one-seedy-session,282,"November 29, 1976 Issue"
1976/11/22,James Munves,The Latecomer,,https://newyorker.com/magazine/1976/11/22/the-latecomer,282,"November 22, 1976 Issue"
1976/11/22,Anne Tyler,Your Place Is Empty,,https://newyorker.com/magazine/1976/11/22/your-place-is-empty,282,"November 22, 1976 Issue"
1976/11/15,Ann Beattie,Weekend,,https://newyorker.com/magazine/1976/11/15/weekend-3,282,"November 15, 1976 Issue"
1976/11/15,William Saroyan,Fire,,https://newyorker.com/magazine/1976/11/15/fire-8,282,"November 15, 1976 Issue"
1976/11/08,John Updike,The Fairy Godfathers,,https://newyorker.com/magazine/1976/11/08/the-fairy-godfathers,283,"November 8, 1976 Issue"
1976/11/08,Laura Furman,My Father's Car,,https://newyorker.com/magazine/1976/11/08/my-fathers-car,283,"November 8, 1976 Issue"
1976/11/08,George W. S. Trow,The Bobby Bison Buy,,https://newyorker.com/magazine/1976/11/08/the-bobby-bison-buy,283,"November 8, 1976 Issue"
1976/11/01,Henry Bromell,The World in a Room,,https://newyorker.com/magazine/1976/11/01/the-world-in-a-room,283,"November 1, 1976 Issue"
1976/11/01,Gerald Jonas,A Fact Sheet On The Coming Crunch,,https://newyorker.com/magazine/1976/11/01/a-fact-sheet-on-the-coming-crunch,283,"November 1, 1976 Issue"
1976/10/25,Jorge Luis Borges,The Book Of Sand,,https://newyorker.com/magazine/1976/10/25/the-book-of-sand,283,"October 25, 1976 Issue"
1976/10/25,Ann Beattie,Secrets And Surprises,,https://newyorker.com/magazine/1976/10/25/secrets-and-surprises,283,"October 25, 1976 Issue"
1976/10/18,Woody Allen,Confessions of a Burglar,,https://newyorker.com/magazine/1976/10/18/confessions-of-a-burglar,283,"October 18, 1976 Issue"
1976/10/18,Isaac Bashevis Singer,The Psychic Journey,,https://newyorker.com/magazine/1976/10/18/the-psychic-journey,283,"October 18, 1976 Issue"
1976/10/11,Ian Frazier,Apartment 6-A: After The Fall,,https://newyorker.com/magazine/1976/10/11/apartment-6-a-after-the-fall,283,"October 11, 1976 Issue"
1976/10/11,John Updike,Here Come The Maples,,https://newyorker.com/magazine/1976/10/11/here-come-the-maples,284,"October 11, 1976 Issue"
1976/10/04,W. S. Merwin,The Element,,https://newyorker.com/magazine/1976/10/04/the-element,284,"October 4, 1976 Issue"
1976/10/04,George W. S. Trow,At Lunch With The Rock Critic Establishment,,https://newyorker.com/magazine/1976/10/04/at-lunch-with-the-rock-critic-establishment,284,"October 4, 1976 Issue"
1976/09/27,S. J. Perelman,The Joy Of Mooching,,https://newyorker.com/magazine/1976/09/27/the-joy-of-mooching,284,"September 27, 1976 Issue"
1976/09/27,Gabriel García Márquez,The Autumn Of The Patriarch,,https://newyorker.com/magazine/1976/09/27/the-autumn-of-the-patriarch,284,"September 27, 1976 Issue"
1976/09/20,Veronica Geng,Masterpiece Tearjerker,,https://newyorker.com/magazine/1976/09/20/masterpiece-tearjerker,284,"September 20, 1976 Issue"
1976/09/20,Sylvia Townsend Warner,The Duke Of Orkney's Leonardo,,https://newyorker.com/magazine/1976/09/20/the-duke-of-orkneys-leonardo,284,"September 20, 1976 Issue"
1976/09/13,S. J. Perelman,Zwei Herzen In Die Drygoods Schlock,,https://newyorker.com/magazine/1976/09/13/zwei-herzen-in-die-drygoods-schlock,284,"September 13, 1976 Issue"
1976/09/13,Edna O'Brien,In The Hours Of Darkness,,https://newyorker.com/magazine/1976/09/13/in-the-hours-of-darkness,284,"September 13, 1976 Issue"
1976/09/06,George W. S. Trow,I Expand My Horizons,,https://newyorker.com/magazine/1976/09/06/i-expand-my-horizons,284,"September 6, 1976 Issue"
1976/09/06,Paul W. Wales,Fish And How To Capture Them,,https://newyorker.com/magazine/1976/09/06/fish-and-how-to-capture-them,285,"September 6, 1976 Issue"
1976/09/06,Henry Bromell,Partial Magic,,https://newyorker.com/magazine/1976/09/06/partial-magic,285,"September 6, 1976 Issue"
1976/08/30,James Stevenson,Slow Pitch,,https://newyorker.com/magazine/1976/08/30/slow-pitch,285,"August 30, 1976 Issue"
1976/08/30,Jean Rhys,Goodbye Marcus Goodbye Rose,,https://newyorker.com/magazine/1976/08/30/goodbye-marcus-goodbye-rose,285,"August 30, 1976 Issue"
1976/08/30,Daniel Menaker,Accommodations at Uncle Sol's,,https://newyorker.com/magazine/1976/08/30/accommodations-at-uncle-sols,285,"August 30, 1976 Issue"
1976/08/23,Mavis Gallant,The Moslem Wife,,https://newyorker.com/magazine/1976/08/23/the-moslem-wife,285,"August 23, 1976 Issue"
1976/08/23,Martha Saxton,Mass Mayhem,,https://newyorker.com/magazine/1976/08/23/mass-mayhem,285,"August 23, 1976 Issue"
1976/08/16,Edna O'Brien,Number 10,,https://newyorker.com/magazine/1976/08/16/number-10,285,"August 16, 1976 Issue"
1976/08/16,Garrison Keillor,Drowning 1954,,https://newyorker.com/magazine/1976/08/16/drowning-1954,285,"August 16, 1976 Issue"
1976/08/16,Veronica Geng,"Buon Giorno, Big Shot",,https://newyorker.com/magazine/1976/08/16/buon-giorno-big-shot,285,"August 16, 1976 Issue"
1976/08/09,Arturo Vivante,The Tenant,,https://newyorker.com/magazine/1976/08/09/the-tenant,286,"August 9, 1976 Issue"
1976/08/09,Mark Singer,Sy Pringle's Summer Menu,,https://newyorker.com/magazine/1976/08/09/sy-pringles-summer-menu,286,"August 9, 1976 Issue"
1976/08/09,W. S. Merwin,Rights Of Way,,https://newyorker.com/magazine/1976/08/09/rights-of-way,286,"August 9, 1976 Issue"
1976/08/02,Jean Rhys,Kikimora,,https://newyorker.com/magazine/1976/08/02/kikimora,286,"August 2, 1976 Issue"
1976/08/02,Benedict Kiely,Elm Valley Valerie,,https://newyorker.com/magazine/1976/08/02/elm-valley-valerie,286,"August 2, 1976 Issue"
1976/07/26,Marshall Brickman,Who's Who In The Cast,,https://newyorker.com/magazine/1976/07/26/whos-who-in-the-cast-2,286,"July 26, 1976 Issue"
1976/07/26,Shirley Hazzard,A Long Story Short,,https://newyorker.com/magazine/1976/07/26/a-long-story-short,286,"July 26, 1976 Issue"
1976/07/19,Sheila Ballantyne,Untitled-Ink On Paper,,https://newyorker.com/magazine/1976/07/19/untitled-ink-on-paper,286,"July 19, 1976 Issue"
1976/07/19,John Updike,From The Journal of a Leper,,https://newyorker.com/magazine/1976/07/19/from-the-journal-of-a-leper,286,"July 19, 1976 Issue"
1976/07/12,Roberta Silman,For Reasons Of Health,,https://newyorker.com/magazine/1976/07/12/for-reasons-of-health,286,"July 12, 1976 Issue"
1976/07/12,Veronica Geng,More Mathematical Puzzles & Diversions,,https://newyorker.com/magazine/1976/07/12/more-mathematical-puzzles-diversions,287,"July 12, 1976 Issue"
1976/07/05,Ann Beattie,The Lawn Party,,https://newyorker.com/magazine/1976/07/05/the-lawn-party,287,"July 5, 1976 Issue"
1976/07/05,Marshall Brickman,Instructions,,https://newyorker.com/magazine/1976/07/05/instructions-9,287,"July 5, 1976 Issue"
1976/06/28,Patricia Hampl,Look At A Teacup,,https://newyorker.com/magazine/1976/06/28/look-at-a-teacup,287,"June 28, 1976 Issue"
1976/06/28,Donald Barthelme,The Captured Woman,,https://newyorker.com/magazine/1976/06/28/the-captured-woman,287,"June 28, 1976 Issue"
1976/06/21,Jorge Luis Borges,The Disk,,https://newyorker.com/magazine/1976/06/21/the-disk,287,"June 21, 1976 Issue"
1976/06/21,William Maxwell,The Thistles In Sweden,,https://newyorker.com/magazine/1976/06/21/the-thistles-in-sweden,287,"June 21, 1976 Issue"
1976/06/14,William Saroyan,The Duel,,https://newyorker.com/magazine/1976/06/14/the-duel-2,287,"June 14, 1976 Issue"
1976/06/14,John Updike,"Love Song, For A Moog Synthesizer",,https://newyorker.com/magazine/1976/06/14/love-song-for-a-moog-synthesizer,287,"June 14, 1976 Issue"
1976/06/07,Charles McGrath,"Test of ""Times"" Readers Bares Profound Ignorance",,https://newyorker.com/magazine/1976/06/07/test-of-times-readers-bares-profound-ignorance,287,"June 7, 1976 Issue"
1976/06/07,James Kaplan,Home,,https://newyorker.com/magazine/1976/06/07/home-8,288,"June 7, 1976 Issue"
1976/06/07,Elizabeth Cullinan,A Story in the Key of C,,https://newyorker.com/magazine/1976/06/07/a-story-in-the-key-of-c,288,"June 7, 1976 Issue"
1976/05/31,Richard Leibmann-Smith,Swine Flu Over The Cuckoo's Nest,,https://newyorker.com/magazine/1976/05/31/swine-flu-over-the-cuckoos-nest,288,"May 31, 1976 Issue"
1976/05/31,Francine du Plessix Gray,Tribe,,https://newyorker.com/magazine/1976/05/31/tribe,288,"May 31, 1976 Issue"
1976/05/24,Isaac Bashevis Singer,A Cage For Satan,,https://newyorker.com/magazine/1976/05/24/a-cage-for-satan,288,"May 24, 1976 Issue"
1976/05/24,John F. Murray,O'Phelan's Daemonium,,https://newyorker.com/magazine/1976/05/24/ophelans-daemonium,288,"May 24, 1976 Issue"
